apn,licenseNumber,licenseType,licenseStatus,issueDate,expirationYear,expirationDate,licenseName,address,endorsements,ward,neighborhood,lastUpdateDate,X,Y,issueMonth,issueYear,duration,Wine,On Sale,Add Strong Beer,No Entertainment,Liquor,General Entertainment,Bottle Club,Limited Entertainment,Class A,Adult Entertainment,Class E Entertainment,Taproom Class E Entertainment,Taproom No Entertainment,Taproom Class C1 Entertainment,Taproom Limited Entertainment,Beer,Class C1 Entertainment,Class B Entertainment,Class D Entertainment,Class A Entertainment,Distillery,Class C2 Entertainment,BL Sunday Sales Exemption,Culinary Classes
0402824120216,LIC381084,BLLiquor,Pending,2022-11-18 00:36:20,2023,2023-07-01 23:59:59,Roat Osha,3001 HENNEPIN AVE," Liquor, On Sale, No Entertainment",10,South Uptown,2023-07-21 18:15:24,-93.297318063438,44.9474261957242,11,2022,225 days 23:23:39,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2202924140656,LIC402653,BLLiquor,Approved,2023-08-17 00:35:57,2024,2024-04-01 00:00:00,Maison Margaux,224 1ST ST N," Liquor, On Sale, No Entertainment",3,North Loop,2023-08-18 18:15:25,-93.269655579734,44.9862833798663,8,2023,227 days 23:24:03,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0402924120152,LIC74557,BLBeer,Approved,2016-04-01 00:00:00,2024,2024-04-01 00:00:00,T Shoppe Bar,4154 FREMONT AVE N," Beer, On Sale, Class E Entertainment; Beer, On Sale, No Entertainment",4,Webber - Camden,2023-04-02 18:15:26,-93.295404874665,45.0313710903096,4,2016,2922 days 00:00:00,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3002923240155,LIC351058,BLWine,Approved,2023-05-19 10:50:26,2024,2024-04-01 23:59:00,The Cajun House,2600 UNIVERSITY AVE SE," Wine, On Sale, Add Strong Beer; Wine, On Sale, Class E Entertainment; Wine, On Sale, No Entertainment",2,Prospect Park - East River Road,2023-05-21 18:15:19,-93.2200479597149,44.9722262219306,5,2023,318 days 13:08:34,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2202924410131,LIC65394,BLWine,Approved,2023-05-19 10:49:45,2024,2024-04-01 00:00:00,Whole Foods Market,222 HENNEPIN AVE #A," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, Culinary Classes; Wine, On Sale, No Entertainment",3,North Loop,2023-05-21 18:15:19,-93.269035793392,44.9829568660582,5,2023,317 days 13:10:15,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
0602823120026,LIC66162,BLWine,Approved,2023-05-19 10:52:48,2024,2024-04-01 00:00:00,Dogwood Coffee Co,4023 LAKE ST E," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",2,Cooper,2023-05-21 18:15:19,-93.2142950111931,44.9480772180017,5,2023,317 days 13:07:12,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0702823320029,LIC66159,BLWine,Approved,2023-05-19 10:53:03,2024,2024-04-01 00:00:00,Chris & Rob's Chicago's Taste Authority,3101 42ND ST E," Wine, On Sale, Class D Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, Limited Entertainment",12,Ericsson,2023-05-21 18:15:19,-93.2267147509004,44.9266758950055,5,2023,317 days 13:06:57,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0802824340116,LIC65910,BLWine,Approved,2023-05-19 10:50:09,2024,2024-04-01 00:00:00,The Turtle Bread Company,3421 44TH ST W," Wine, On Sale, Class D Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, Limited Entertainment",13,Linden Hills,2023-05-21 18:15:19,-93.323691127841,44.9230851889671,5,2023,317 days 13:09:51,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1202924120225,LIC65190,BLWine,Approved,2023-05-19 10:52:01,2024,2024-04-01 00:00:00,Hazel's Northeast,2859 JOHNSON ST NE," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",1,Audubon Park,2023-05-21 18:15:19,-93.2367447572546,45.0202518642748,5,2023,317 days 13:07:59,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1402824220224,LIC65627,BLWine,Approved,2023-05-19 10:50:55,2024,2024-04-01 00:00:00,Restaurant Levain-Pizza Biga,4762 CHICAGO AVE," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",8,Field,2023-05-21 18:15:19,-93.2630290366665,44.9164048807472,5,2023,317 days 13:09:05,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1702824140164,LIC65266,BLWine,Approved,2023-05-19 10:53:17,2024,2024-04-01 00:00:00,Broders Cucina Italiana,2308 50TH ST W," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",13,Fulton,2023-05-21 18:15:19,-93.3090739849812,44.9126093457751,5,2023,317 days 13:06:43,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1702824410001,LIC65930,BLWine,Approved,2023-05-19 10:53:14,2024,2024-04-01 00:00:00,Broders' Pasta Bar,5000 PENN AVE S," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",13,Fulton,2023-05-21 18:15:19,-93.3090281322742,44.9120853360067,5,2023,317 days 13:06:46,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2302924120108,LIC65783,BLWine,Approved,2023-05-19 10:52:09,2024,2024-04-01 00:00:00,Gorkha Palace,23 4TH ST NE," Wine, On Sale, Class C2 Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, Limited Entertainment",3,Nicollet Island - East Bank,2023-05-21 18:15:19,-93.2549806985577,44.9892921871552,5,2023,317 days 13:07:51,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2302924430198,LIC65749,BLWine,Approved,2023-05-19 10:51:45,2024,2024-04-01 00:00:00,Kindee,719 2ND ST S," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",3,Downtown East,2023-05-21 18:15:19,-93.2569095791021,44.9778626207138,5,2023,317 days 13:08:15,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
2602924410048,LIC65578,BLWine,Approved,2023-05-19 10:53:08,2024,2024-04-01 00:00:00,Cedar Cultural Centre,416 CEDAR AVE S," Wine, On Sale, Class A Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, General Entertainment",6,Cedar Riverside,2023-05-21 18:15:19,-93.2475985160294,44.9693797803089,5,2023,317 days 13:06:52,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3402924420169,LIC65569,BLWine,Approved,2023-05-19 10:51:00,2024,2024-04-01 00:00:00,Quang Restaurant,2719 NICOLLET AVE," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",10,Whittier,2023-05-21 18:15:19,-93.2774928460904,44.9530879117783,5,2023,317 days 13:09:00,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0302824330126,LIC368655,BLWine,Approved,2023-05-19 10:52:12,2024,2024-04-01 12:05:00,Good Times,322 38TH ST W," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",8,King Field,2023-05-21 18:15:19,-93.284007403378,44.9342350192649,5,2023,318 days 01:12:48,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
3402924130052,LIC369251,BLWine,Approved,2023-05-19 10:50:21,2024,2024-04-01 23:59:00,The Children's Theatre Co,2400 3RD AVE S," Wine, On Sale, Class A Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, General Entertainment",10,Whittier,2023-05-21 18:15:19,-93.2740373568741,44.958214974113,5,2023,318 days 13:08:39,True,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3302924410036,LIC373613,BLWine,Approved,2023-05-19 10:52:21,2024,2024-04-01 23:59:00,Fire & Nice Alehouse,2700 LYNDALE AVE S," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",10,Lowry Hill East,2023-05-21 18:15:19,-93.2884809658822,44.9535552832338,5,2023,318 days 13:06:39,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
1302924230042,LIC374651,BLWine,Approved,2023-05-19 10:52:52,2024,2024-04-01 00:00:00,Dogwood Coffee,1209 TYLER ST NE #150," Wine, On Sale, Class E Entertainment; Wine, On Sale, Add Strong Beer; Wine, On Sale, No Entertainment",1,Northeast Park,2023-05-21 18:15:19,-93.2450729448289,44.9999811058796,5,2023,317 days 13:07:08,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0402824210187,LIC375993,BLWine,Approved,2023-05-19 10:49:34,2024,2024-04-01 23:59:59,The Tasting Room,1434 31ST ST W," Wine, On Sale, Add Strong Beer; Wine, On Sale, Limited Entertainment",10,East Bde Maka Ska,2023-05-21 18:15:19,-93.2986717392312,44.9468610268842,5,2023,318 days 13:10:25,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2602924220044,LIC389838,BLWine,Approved,2023-05-19 10:52:25,2024,2024-04-01 23:59:59,Eurest Dining Services,600 PORTLAND AVE," Wine, On Sale, No Entertainment; Wine, On Sale, Add Strong Beer",7,Elliot Park,2023-05-21 18:15:19,-93.2636539631686,44.9743189809746,5,2023,318 days 13:07:34,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1202924230124,LIC391153,BLWine,Approved,2023-05-19 10:50:45,2024,2024-04-01 23:59:59,Sabor Latino Restaurant,2505 CENTRAL AVE NE," Wine, On Sale, Limited Entertainment; Wine, On Sale, Add Strong Beer",1,Audubon Park,2023-05-21 18:15:19,-93.246933833686,45.013432213945,5,2023,318 days 13:09:14,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3302924440010,LIC397396,BLWine,Approved,2023-05-19 10:50:03,2024,2024-04-01 23:59:59,Third Space Cafe,2930 LYNDALE AVE S," Wine, On Sale, Limited Entertainment; Wine, On Sale, Add Strong Beer",10,Lowry Hill East,2023-05-21 18:15:19,-93.2885161861295,44.9490358921597,5,2023,318 days 13:09:56,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2402924210040,LIC398917,BLWine,Approved,2023-05-19 10:51:19,2024,2024-04-01 23:59:59,Ninth Street Soccer,801 9TH ST SE," Wine, On Sale, Limited Entertainment; Wine, On Sale, Add Strong Beer",3,Marcy Holmes,2023-05-21 18:15:19,-93.2398169065931,44.9889944089729,5,2023,318 days 13:08:40,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1002824420146,LIC402177,BLWine,Approved,2023-05-19 10:51:39,2024,2024-04-01 23:59:59,Kruse Markit,4237 NICOLLET AVE," Wine, On Sale, Limited Entertainment",8,King Field,2023-05-21 18:15:19,-93.2775345279196,44.9256680272158,5,2023,318 days 13:08:20,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0802924130191,LIC402244,BLLiquor,Approved,2023-05-19 10:49:54,2024,2024-07-01 23:59:00,Tooties On Lowry,2706 LOWRY AVE N," Liquor, On Sale, No Entertainment",4,Cleveland,2023-05-21 18:15:19,-93.3149779717433,45.013446173742,5,2023,409 days 13:09:06,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
